OrderNo,OrderDate,Month,PropertyID,ProductID,ProductCategory,ProductName,Quantity,ProductPrice,OrderTotal
4487,10/10/2024,Oct-24,10,60,Maintenance,Portable Drill,3,195,585
4488,10/10/2024,Oct-24,9,64,Maintenance,Gaffer's Tape,3,27,81
4489,10/10/2024,Oct-24,4,39,Furnishings,Alarm Clock,1,45,45
4490,10/10/2024,Oct-24,9,4,Housekeeping,Shampoo,2,40,80
4491,10/10/2024,Oct-24,4,88,Public Areas,Serving Tray,2,6,12
4492,10/11/2024,Oct-24,7,62,Maintenance,Leaf Blower,3,202,606
4493,10/11/2024,Oct-24,9,29,Office Supplies,Erasable Markers,1,6,6
4494,10/11/2024,Oct-24,5,29,Office Supplies,Erasable Markers,2,6,12
4495,10/11/2024,Oct-24,4,34,Furnishings,Shower Curtain,1,5,5
4496,10/11/2024,Oct-24,9,1,Housekeeping,Large Towel,1,9,9
4497,10/11/2024,Oct-24,1,83,Public Areas,Bar Stool,2,60,120
4498,10/11/2024,Oct-24,6,22,Office Supplies,Paper Clips,2,3,6
4499,10/11/2024,Oct-24,2,25,Office Supplies,Envelopes (Legal),3,28,84
4500,10/12/2024,Oct-24,4,26,Office Supplies,Envelopes (Catalog),2,13,26
4501,10/12/2024,Oct-24,7,48,Furnishings,Side Table,3,40,120
4502,10/12/2024,Oct-24,1,23,Office Supplies,Printer Toner,3,85,255
4503,10/13/24,Oct-24,2,55,Furnishings,Television,1,200,200
4504,10/13/24,Oct-24,1,81,Public Areas,Flyer Holder,2,3,6
4505,10/13/24,Oct-24,6,24,Office Supplies,Envelopes (Letter),3,24,72
4506,10/13/24,Oct-24,4,4,Housekeeping,Shampoo,3,40,120
4507,10/13/24,Oct-24,5,5,Housekeeping,Moisturizer,1,40,40
4508,10/13/24,Oct-24,2,15,Housekeeping,Drinking Glass,3,24,72
4509,10/14/24,Oct-24,2,11,Housekeeping,Shower Cap,1,10,10
4510,10/14/24,Oct-24,1,11,Housekeeping,Shower Cap,1,10,10
4511,10/14/24,Oct-24,7,8,Housekeeping,Bath Soap,2,35,70
4512,10/15/24,Oct-24,5,41,Furnishings,Office Chair,2,85,170
4513,10/15/24,Oct-24,6,90,Public Areas,Luggage Cart,1,138,138
4514,10/15/24,Oct-24,3,24,Office Supplies,Envelopes (Letter),2,24,48
4515,10/15/24,Oct-24,6,25,Office Supplies,Envelopes (Legal),1,28,28
4516,10/15/24,Oct-24,3,88,Public Areas,Serving Tray,3,6,18
4517,10/15/24,Oct-24,9,88,Public Areas,Serving Tray,1,6,6
4518,10/15/24,Oct-24,8,6,Housekeeping,Conditioner,1,40,40
4519,10/15/24,Oct-24,5,59,Maintenance,Screws,3,14,42
4520,10/16/24,Oct-24,9,34,Furnishings,Shower Curtain,3,5,15
4521,10/16/24,Oct-24,5,57,Furnishings,Wireless Router,2,70,140
4522,10/17/24,Oct-24,3,10,Housekeeping,Toilet Paper,3,19,57
4523,10/17/24,Oct-24,7,7,Housekeeping,Hand Soap,3,35,105
4524,10/17/24,Oct-24,2,24,Office Supplies,Envelopes (Letter),3,24,72
4525,10/17/24,Oct-24,10,46,Furnishings,Safe,2,115,230
4526,10/17/24,Oct-24,2,24,Office Supplies,Envelopes (Letter),2,24,48
4527,10/17/24,Oct-24,5,38,Furnishings,Bed (Double),2,250,500
4528,10/17/24,Oct-24,9,94,Public Areas,Monitor,2,70,140
4529,10/17/24,Oct-24,2,94,Public Areas,Monitor,1,70,70
4530,10/17/24,Oct-24,7,58,Furnishings,Mirror,1,85,85
4531,10/18/24,Oct-24,3,8,Housekeeping,Bath Soap,2,35,70
4532,10/18/24,Oct-24,5,39,Furnishings,Alarm Clock,1,45,45
4533,10/18/24,Oct-24,3,26,Office Supplies,Envelopes (Catalog),3,13,39
4534,10/18/24,Oct-24,9,3,Housekeeping,Washcloth,1,3,3
4535,10/18/24,Oct-24,6,56,Furnishings,Telephone,3,38,114
4536,10/18/24,Oct-24,6,82,Public Areas,Business Cards,3,60,180
4537,10/19/24,Oct-24,8,17,Housekeeping,Clothes Hanger,2,18,36
4538,10/19/24,Oct-24,2,69,Maintenance,Door Knob,2,41,82
4539,10/20/24,Oct-24,6,92,Public Areas,Large Sign,2,20,40
4540,10/20/24,Oct-24,2,38,Furnishings,Bed (Double),2,250,500
4541,10/20/24,Oct-24,2,45,Furnishings,Computer Desk,2,102,204
4542,10/20/24,Oct-24,7,12,Housekeeping,Bed Sheet (King),3,29,87
4543,10/20/24,Oct-24,2,83,Public Areas,Bar Stool,2,60,120
4544,10/20/24,Oct-24,6,18,Housekeeping,Coffee Cup,2,24,48
4545,10/21/24,Oct-24,8,16,Housekeeping,Mouthwash,3,40,120
4546,10/21/24,Oct-24,6,13,Housekeeping,Bed Sheet (Double),3,20,60
4547,10/21/24,Oct-24,4,18,Housekeeping,Coffee Cup,1,24,24
4548,10/21/24,Oct-24,8,37,Furnishings,Bed (King),1,300,300
4549,10/21/24,Oct-24,6,20,Office Supplies,Pens,2,30,60
4550,10/21/24,Oct-24,7,18,Housekeeping,Coffee Cup,3,24,72
4551,10/21/24,Oct-24,8,14,Housekeeping,Pillowcase,3,15,45
4552,10/21/24,Oct-24,1,82,Public Areas,Business Cards,3,60,180
4553,10/21/24,Oct-24,6,45,Furnishings,Computer Desk,1,102,102
4554,10/22/24,Oct-24,4,14,Housekeeping,Pillowcase,1,15,15
4555,10/22/24,Oct-24,2,68,Maintenance,Window Screen,3,30,90
4556,10/22/24,Oct-24,7,36,Furnishings,Armoire,3,115,345
4557,10/22/24,Oct-24,8,3,Housekeeping,Washcloth,3,3,9
4558,10/22/24,Oct-24,2,23,Office Supplies,Printer Toner,2,85,170
4559,10/23/24,Oct-24,5,80,Public Areas,Poster Stand,2,27,54
4560,10/23/24,Oct-24,2,12,Housekeeping,Bed Sheet (King),1,29,29
4561,10/23/24,Oct-24,6,68,Maintenance,Window Screen,2,30,60
4562,10/23/24,Oct-24,1,67,Maintenance,Adjustable Wrench,3,10,30
4563,10/23/24,Oct-24,5,16,Housekeeping,Mouthwash,3,40,120
4564,10/23/24,Oct-24,1,34,Furnishings,Shower Curtain,1,5,5
4565,10/23/24,Oct-24,4,43,Furnishings,Table Lamp,1,38,38
4566,10/23/24,Oct-24,3,46,Furnishings,Safe,2,115,230
4567,10/23/24,Oct-24,9,23,Office Supplies,Printer Toner,2,85,170
4568,10/23/24,Oct-24,7,3,Housekeeping,Washcloth,3,3,9
4569,10/24/24,Oct-24,7,38,Furnishings,Bed (Double),3,250,750
4570,10/24/24,Oct-24,6,32,Office Supplies,Note Pads,1,14,14
4571,10/24/24,Oct-24,10,34,Furnishings,Shower Curtain,3,5,15
4572,10/24/24,Oct-24,3,43,Furnishings,Table Lamp,3,38,114
4573,10/24/24,Oct-24,4,22,Office Supplies,Paper Clips,1,3,3
4574,10/24/24,Oct-24,6,41,Furnishings,Office Chair,2,85,170
4575,10/24/24,Oct-24,7,58,Furnishings,Mirror,1,85,85
4576,10/24/24,Oct-24,1,49,Furnishings,Large Vase,3,27,81
4577,10/24/24,Oct-24,2,27,Office Supplies,Invisible Tape,2,8,16
4578,10/24/24,Oct-24,5,92,Public Areas,Large Sign,3,20,60
4579,10/25/24,Oct-24,4,19,Housekeeping,Light Bulb,2,17,34
4580,10/25/24,Oct-24,2,56,Furnishings,Telephone,1,38,38
4581,10/25/24,Oct-24,3,81,Public Areas,Flyer Holder,1,3,3
4582,10/25/24,Oct-24,9,18,Housekeeping,Coffee Cup,3,24,72
4583,10/25/24,Oct-24,4,84,Public Areas,Tall Chair,1,75,75
4584,10/25/24,Oct-24,4,29,Office Supplies,Erasable Markers,3,6,18
4585,10/26/24,Oct-24,9,11,Housekeeping,Shower Cap,2,10,20
4586,10/26/24,Oct-24,6,65,Maintenance,Ladder,1,89,89
4587,10/26/24,Oct-24,9,43,Furnishings,Table Lamp,3,38,114
4588,10/26/24,Oct-24,10,73,Maintenance,Mop,3,15,45
4589,10/26/24,Oct-24,5,84,Public Areas,Tall Chair,2,75,150
4590,10/26/24,Oct-24,9,4,Housekeeping,Shampoo,2,40,80
4591,10/26/24,Oct-24,10,26,Office Supplies,Envelopes (Catalog),3,13,39
4592,10/26/24,Oct-24,2,11,Housekeeping,Shower Cap,1,10,10
4593,10/27/24,Oct-24,9,41,Furnishings,Office Chair,3,85,255
4594,10/27/24,Oct-24,10,28,Office Supplies,Staples,3,8,24
4595,10/27/24,Oct-24,4,10,Housekeeping,Toilet Paper,1,19,19
4596,10/27/24,Oct-24,8,73,Maintenance,Mop,1,15,15
4597,10/27/24,Oct-24,8,44,Furnishings,Floor Lamp,1,55,55
4598,10/27/24,Oct-24,10,2,Housekeeping,Hand Towel,3,5,15
4599,10/27/24,Oct-24,8,59,Maintenance,Screws,1,14,14
4600,10/27/24,Oct-24,4,34,Furnishings,Shower Curtain,3,5,15
4601,10/28/24,Oct-24,2,15,Housekeeping,Drinking Glass,1,24,24
4602,10/28/24,Oct-24,10,17,Housekeeping,Clothes Hanger,1,18,18
4603,10/28/24,Oct-24,3,59,Maintenance,Screws,1,14,14
4604,10/28/24,Oct-24,3,71,Maintenance,Hammer,2,17,34
4605,10/28/24,Oct-24,5,64,Maintenance,Gaffer's Tape,2,27,54
4606,10/28/24,Oct-24,3,60,Maintenance,Portable Drill,1,195,195
4607,10/28/24,Oct-24,8,80,Public Areas,Poster Stand,3,27,81
4608,10/28/24,Oct-24,5,36,Furnishings,Armoire,1,115,115
4609,10/28/24,Oct-24,1,33,Furnishings,Towel Rack,3,10,30
4610,10/28/24,Oct-24,2,74,Public Areas,Large Plant,2,35,70
4611,10/29/24,Oct-24,9,61,Maintenance,Tape Measure,3,8,24
4612,10/29/24,Oct-24,4,78,Public Areas,Small Area Rug,3,20,60
4613,10/29/24,Oct-24,1,76,Public Areas,Ficus,3,80,240
4614,10/29/24,Oct-24,2,79,Public Areas,Coffee Table,2,103,206
4615,10/29/24,Oct-24,2,68,Maintenance,Window Screen,3,30,90
4616,10/29/24,Oct-24,4,35,Furnishings,Tissue Box,1,25,25
4617,10/30/24,Oct-24,7,35,Furnishings,Tissue Box,1,25,25
4618,10/30/24,Oct-24,4,26,Office Supplies,Envelopes (Catalog),2,13,26
4619,10/30/24,Oct-24,7,46,Furnishings,Safe,2,115,230
4620,10/30/24,Oct-24,1,51,Furnishings,Painting,3,85,255
4621,10/30/24,Oct-24,10,92,Public Areas,Large Sign,3,20,60
4622,10/30/24,Oct-24,8,63,Maintenance,Duct Tape,1,27,27
4623,10/30/24,Oct-24,6,94,Public Areas,Monitor,1,70,70
4624,10/31/24,Oct-24,7,62,Maintenance,Leaf Blower,2,202,404
4625,10/31/24,Oct-24,7,19,Housekeeping,Light Bulb,3,17,51
4626,10/31/24,Oct-24,1,85,Public Areas,Low Chair,3,80,240
4627,10/31/24,Oct-24,7,13,Housekeeping,Bed Sheet (Double),2,20,40
4628,10/31/24,Oct-24,6,11,Housekeeping,Shower Cap,2,10,20
4629,10/31/24,Oct-24,3,10,Housekeeping,Toilet Paper,1,19,19
4630,10/31/24,Oct-24,3,41,Furnishings,Office Chair,3,85,255
4631,10/31/24,Oct-24,5,14,Housekeeping,Pillowcase,3,15,45
4632,11/01/2024,Nov-24,2,59,Maintenance,Screws,1,14,14
4633,11/01/2024,Nov-24,8,27,Office Supplies,Invisible Tape,3,8,24
4634,11/01/2024,Nov-24,8,34,Furnishings,Shower Curtain,1,5,5
4635,11/01/2024,Nov-24,2,86,Public Areas,Sofa,2,215,430
4636,11/02/2024,Nov-24,9,49,Furnishings,Large Vase,3,27,81
4637,11/02/2024,Nov-24,4,85,Public Areas,Low Chair,2,80,160
4638,11/02/2024,Nov-24,4,56,Furnishings,Telephone,2,38,76
4639,11/02/2024,Nov-24,4,37,Furnishings,Bed (King),1,300,300
4640,11/02/2024,Nov-24,2,14,Housekeeping,Pillowcase,3,15,45
4641,11/02/2024,Nov-24,3,19,Housekeeping,Light Bulb,3,17,51
4642,11/02/2024,Nov-24,1,67,Maintenance,Adjustable Wrench,3,10,30
4643,11/03/2024,Nov-24,4,62,Maintenance,Leaf Blower,3,202,606
4644,11/03/2024,Nov-24,8,31,Office Supplies,Sticky Notes,2,20,40
4645,11/03/2024,Nov-24,2,39,Furnishings,Alarm Clock,1,45,45
4646,11/03/2024,Nov-24,1,80,Public Areas,Poster Stand,3,27,81
4647,11/03/2024,Nov-24,4,28,Office Supplies,Staples,2,8,16
4648,11/03/2024,Nov-24,5,69,Maintenance,Door Knob,2,41,82
4649,11/03/2024,Nov-24,3,26,Office Supplies,Envelopes (Catalog),2,13,26
4650,11/03/2024,Nov-24,5,5,Housekeeping,Moisturizer,3,40,120
4651,11/03/2024,Nov-24,8,30,Office Supplies,Permanent Markers,3,6,18
4652,11/03/2024,Nov-24,2,66,Maintenance,Wood Glue,1,21,21
4653,11/04/2024,Nov-24,4,38,Furnishings,Bed (Double),2,250,500
4654,11/04/2024,Nov-24,9,94,Public Areas,Monitor,3,70,210
4655,11/04/2024,Nov-24,3,36,Furnishings,Armoire,3,115,345
4656,11/04/2024,Nov-24,6,66,Maintenance,Wood Glue,3,21,63
4657,11/04/2024,Nov-24,9,34,Furnishings,Shower Curtain,3,5,15
4658,11/04/2024,Nov-24,10,7,Housekeeping,Hand Soap,1,35,35
4659,11/04/2024,Nov-24,2,41,Furnishings,Office Chair,1,85,85
4660,11/04/2024,Nov-24,1,34,Furnishings,Shower Curtain,2,5,10
4661,11/05/2024,Nov-24,8,24,Office Supplies,Envelopes (Letter),1,24,24
4662,11/05/2024,Nov-24,10,74,Public Areas,Large Plant,1,35,35
4663,11/05/2024,Nov-24,4,67,Maintenance,Adjustable Wrench,3,10,30
4664,11/05/2024,Nov-24,5,46,Furnishings,Safe,3,115,345
4665,11/06/2024,Nov-24,7,79,Public Areas,Coffee Table,2,103,206
4666,11/06/2024,Nov-24,1,91,Public Areas,Small Sign,2,14,28
4667,11/06/2024,Nov-24,1,23,Office Supplies,Printer Toner,1,85,85
4668,11/06/2024,Nov-24,4,7,Housekeeping,Hand Soap,2,35,70
4669,11/06/2024,Nov-24,4,56,Furnishings,Telephone,1,38,38
4670,11/06/2024,Nov-24,8,16,Housekeeping,Mouthwash,1,40,40
4671,11/06/2024,Nov-24,2,13,Housekeeping,Bed Sheet (Double),2,20,40
4672,11/07/2024,Nov-24,5,71,Maintenance,Hammer,1,17,17
4673,11/07/2024,Nov-24,3,22,Office Supplies,Paper Clips,2,3,6
4674,11/07/2024,Nov-24,1,77,Public Areas,Large Area Rug,1,40,40
4675,11/07/2024,Nov-24,4,31,Office Supplies,Sticky Notes,3,20,60
4676,11/08/2024,Nov-24,5,63,Maintenance,Duct Tape,3,27,81
4677,11/08/2024,Nov-24,10,28,Office Supplies,Staples,3,8,24
4678,11/08/2024,Nov-24,9,38,Furnishings,Bed (Double),1,250,250
4679,11/08/2024,Nov-24,8,15,Housekeeping,Drinking Glass,3,24,72
4680,11/08/2024,Nov-24,5,16,Housekeeping,Mouthwash,3,40,120
4681,11/08/2024,Nov-24,2,31,Office Supplies,Sticky Notes,3,20,60
4682,11/08/2024,Nov-24,5,7,Housekeeping,Hand Soap,2,35,70
4683,11/09/2024,Nov-24,2,17,Housekeeping,Clothes Hanger,1,18,18
4684,11/09/2024,Nov-24,5,85,Public Areas,Low Chair,1,80,80
4685,11/10/2024,Nov-24,7,9,Housekeeping,Tissues,1,14,14
4686,11/10/2024,Nov-24,2,37,Furnishings,Bed (King),2,300,600
4687,11/10/2024,Nov-24,1,55,Furnishings,Television,2,200,400
4688,11/10/2024,Nov-24,4,23,Office Supplies,Printer Toner,2,85,170
4689,11/10/2024,Nov-24,2,25,Office Supplies,Envelopes (Legal),1,28,28
4690,11/10/2024,Nov-24,6,41,Furnishings,Office Chair,1,85,85
4691,11/10/2024,Nov-24,9,60,Maintenance,Portable Drill,3,195,585
4692,11/10/2024,Nov-24,1,20,Office Supplies,Pens,3,30,90
4693,11/10/2024,Nov-24,7,1,Housekeeping,Large Towel,2,9,18
4694,11/11/2024,Nov-24,4,60,Maintenance,Portable Drill,2,195,390
4695,11/11/2024,Nov-24,7,29,Office Supplies,Erasable Markers,1,6,6
4696,11/11/2024,Nov-24,6,59,Maintenance,Screws,2,14,28
4697,11/11/2024,Nov-24,7,63,Maintenance,Duct Tape,2,27,54
4698,11/11/2024,Nov-24,1,42,Furnishings,Reading Chair,1,70,70
4699,11/11/2024,Nov-24,9,35,Furnishings,Tissue Box,2,25,50
4700,11/11/2024,Nov-24,5,12,Housekeeping,Bed Sheet (King),2,29,58
4701,11/11/2024,Nov-24,5,32,Office Supplies,Note Pads,3,14,42
4702,11/11/2024,Nov-24,10,94,Public Areas,Monitor,2,70,140
4703,11/12/2024,Nov-24,5,94,Public Areas,Monitor,2,70,140
4704,11/12/2024,Nov-24,1,55,Furnishings,Television,2,200,400
4705,11/12/2024,Nov-24,3,81,Public Areas,Flyer Holder,3,3,9
4706,11/12/2024,Nov-24,10,82,Public Areas,Business Cards,3,60,180
4707,11/13/24,Nov-24,9,31,Office Supplies,Sticky Notes,1,20,20
4708,11/13/24,Nov-24,4,61,Maintenance,Tape Measure,3,8,24
4709,11/13/24,Nov-24,3,42,Furnishings,Reading Chair,1,70,70
4710,11/13/24,Nov-24,9,38,Furnishings,Bed (Double),3,250,750
4711,11/14/24,Nov-24,7,27,Office Supplies,Invisible Tape,3,8,24
4712,11/14/24,Nov-24,4,12,Housekeeping,Bed Sheet (King),1,29,29
4713,11/14/24,Nov-24,7,11,Housekeeping,Shower Cap,3,10,30
4714,11/14/24,Nov-24,6,16,Housekeeping,Mouthwash,1,40,40
4715,11/14/24,Nov-24,8,34,Furnishings,Shower Curtain,3,5,15
4716,11/14/24,Nov-24,9,93,Public Areas,Terminal,2,85,170
4717,11/14/24,Nov-24,9,22,Office Supplies,Paper Clips,3,3,9
4718,11/14/24,Nov-24,9,87,Public Areas,End Table,2,30,60
4719,11/15/24,Nov-24,7,46,Furnishings,Safe,3,115,345
4720,11/15/24,Nov-24,7,45,Furnishings,Computer Desk,1,102,102
4721,11/15/24,Nov-24,5,65,Maintenance,Ladder,2,89,178
4722,11/15/24,Nov-24,7,92,Public Areas,Large Sign,2,20,40
4723,11/15/24,Nov-24,4,78,Public Areas,Small Area Rug,3,20,60
4724,11/16/24,Nov-24,6,90,Public Areas,Luggage Cart,3,138,414
4725,11/16/24,Nov-24,6,68,Maintenance,Window Screen,3,30,90
4726,11/16/24,Nov-24,6,53,Furnishings,Iron,3,20,60
4727,11/16/24,Nov-24,1,6,Housekeeping,Conditioner,3,40,120
4728,11/16/24,Nov-24,2,68,Maintenance,Window Screen,2,30,60
4729,11/16/24,Nov-24,9,48,Furnishings,Side Table,3,40,120
4730,11/16/24,Nov-24,8,8,Housekeeping,Bath Soap,1,35,35
4731,11/16/24,Nov-24,6,71,Maintenance,Hammer,3,17,51
4732,11/17/24,Nov-24,10,31,Office Supplies,Sticky Notes,2,20,40
4733,11/17/24,Nov-24,3,46,Furnishings,Safe,1,115,115
4734,11/17/24,Nov-24,10,23,Office Supplies,Printer Toner,1,85,85
4735,11/17/24,Nov-24,3,78,Public Areas,Small Area Rug,3,20,60
4736,11/17/24,Nov-24,6,17,Housekeeping,Clothes Hanger,1,18,18
4737,11/17/24,Nov-24,8,3,Housekeeping,Washcloth,3,3,9
4738,11/17/24,Nov-24,5,16,Housekeeping,Mouthwash,3,40,120
4739,11/18/24,Nov-24,8,37,Furnishings,Bed (King),1,300,300
4740,11/18/24,Nov-24,5,90,Public Areas,Luggage Cart,1,138,138
4741,11/18/24,Nov-24,3,74,Public Areas,Large Plant,3,35,105
4742,11/18/24,Nov-24,1,5,Housekeeping,Moisturizer,3,40,120
4743,11/18/24,Nov-24,6,38,Furnishings,Bed (Double),3,250,750
4744,11/19/24,Nov-24,9,60,Maintenance,Portable Drill,3,195,585
4745,11/19/24,Nov-24,6,35,Furnishings,Tissue Box,1,25,25
4746,11/19/24,Nov-24,5,86,Public Areas,Sofa,3,215,645
4747,11/19/24,Nov-24,2,6,Housekeeping,Conditioner,3,40,120
4748,11/19/24,Nov-24,9,11,Housekeeping,Shower Cap,1,10,10
4749,11/19/24,Nov-24,9,27,Office Supplies,Invisible Tape,3,8,24
4750,11/19/24,Nov-24,3,79,Public Areas,Coffee Table,3,103,309
4751,11/19/24,Nov-24,7,7,Housekeeping,Hand Soap,3,35,105
4752,11/19/24,Nov-24,1,66,Maintenance,Wood Glue,2,21,42
4753,11/19/24,Nov-24,2,11,Housekeeping,Shower Cap,3,10,30
4754,11/19/24,Nov-24,1,39,Furnishings,Alarm Clock,1,45,45
4755,11/19/24,Nov-24,3,94,Public Areas,Monitor,3,70,210
4756,11/20/24,Nov-24,3,49,Furnishings,Large Vase,1,27,27
4757,11/20/24,Nov-24,3,90,Public Areas,Luggage Cart,2,138,276
4758,11/20/24,Nov-24,4,16,Housekeeping,Mouthwash,2,40,80
4759,11/20/24,Nov-24,9,25,Office Supplies,Envelopes (Legal),2,28,56
4760,11/20/24,Nov-24,5,91,Public Areas,Small Sign,1,14,14
4761,11/21/24,Nov-24,7,55,Furnishings,Television,3,200,600
4762,11/21/24,Nov-24,8,69,Maintenance,Door Knob,1,41,41
4763,11/22/24,Nov-24,7,50,Furnishings,Small Vase,3,33,99
4764,11/22/24,Nov-24,10,35,Furnishings,Tissue Box,1,25,25
4765,11/22/24,Nov-24,8,56,Furnishings,Telephone,2,38,76
4766,11/22/24,Nov-24,8,86,Public Areas,Sofa,3,215,645
4767,11/22/24,Nov-24,3,85,Public Areas,Low Chair,2,80,160
4768,11/22/24,Nov-24,3,86,Public Areas,Sofa,2,215,430
4769,11/22/24,Nov-24,10,34,Furnishings,Shower Curtain,2,5,10
4770,11/23/24,Nov-24,5,38,Furnishings,Bed (Double),1,250,250
4771,11/23/24,Nov-24,8,5,Housekeeping,Moisturizer,1,40,40
4772,11/23/24,Nov-24,6,21,Office Supplies,Printer Paper,2,50,100
4773,11/23/24,Nov-24,5,53,Furnishings,Iron,3,20,60
4774,11/23/24,Nov-24,8,58,Furnishings,Mirror,3,85,255
4775,11/23/24,Nov-24,5,70,Maintenance,Door Lock,3,117,351
4776,11/23/24,Nov-24,8,24,Office Supplies,Envelopes (Letter),3,24,72
4777,11/24/24,Nov-24,7,53,Furnishings,Iron,2,20,40
4778,11/24/24,Nov-24,10,35,Furnishings,Tissue Box,3,25,75
4779,11/24/24,Nov-24,2,91,Public Areas,Small Sign,1,14,14
4780,11/24/24,Nov-24,3,88,Public Areas,Serving Tray,3,6,18
4781,11/24/24,Nov-24,6,6,Housekeeping,Conditioner,3,40,120
4782,11/25/24,Nov-24,1,61,Maintenance,Tape Measure,3,8,24
4783,11/25/24,Nov-24,2,53,Furnishings,Iron,3,20,60
4784,11/25/24,Nov-24,4,25,Office Supplies,Envelopes (Legal),1,28,28
4785,11/26/24,Nov-24,10,72,Maintenance,Nails,2,12,24
4786,11/26/24,Nov-24,6,34,Furnishings,Shower Curtain,3,5,15
4787,11/26/24,Nov-24,9,60,Maintenance,Portable Drill,3,195,585
4788,11/26/24,Nov-24,9,57,Furnishings,Wireless Router,2,70,140
4789,11/26/24,Nov-24,10,85,Public Areas,Low Chair,2,80,160
4790,11/26/24,Nov-24,8,19,Housekeeping,Light Bulb,2,17,34
4791,11/26/24,Nov-24,3,41,Furnishings,Office Chair,3,85,255
4792,11/27/24,Nov-24,8,76,Public Areas,Ficus,3,80,240
4793,11/27/24,Nov-24,4,37,Furnishings,Bed (King),3,300,900
4794,11/27/24,Nov-24,9,8,Housekeeping,Bath Soap,2,35,70
4795,11/28/24,Nov-24,10,83,Public Areas,Bar Stool,1,60,60
4796,11/28/24,Nov-24,3,4,Housekeeping,Shampoo,2,40,80
4797,11/28/24,Nov-24,2,24,Office Supplies,Envelopes (Letter),1,24,24
4798,11/28/24,Nov-24,4,37,Furnishings,Bed (King),2,300,600
4799,11/28/24,Nov-24,6,62,Maintenance,Leaf Blower,2,202,404
4800,11/28/24,Nov-24,5,34,Furnishings,Shower Curtain,1,5,5
4801,11/29/24,Nov-24,4,14,Housekeeping,Pillowcase,3,15,45
4802,11/29/24,Nov-24,2,64,Maintenance,Gaffer's Tape,2,27,54
4803,11/29/24,Nov-24,10,12,Housekeeping,Bed Sheet (King),2,29,58
4804,11/29/24,Nov-24,2,86,Public Areas,Sofa,2,215,430
4805,11/29/24,Nov-24,7,3,Housekeeping,Washcloth,2,3,6
4806,11/29/24,Nov-24,5,37,Furnishings,Bed (King),1,300,300
4807,11/29/24,Nov-24,2,64,Maintenance,Gaffer's Tape,1,27,27
4808,11/29/24,Nov-24,7,27,Office Supplies,Invisible Tape,2,8,16
4809,11/29/24,Nov-24,8,63,Maintenance,Duct Tape,1,27,27
4810,11/30/24,Nov-24,5,69,Maintenance,Door Knob,3,41,123
4811,11/30/24,Nov-24,1,64,Maintenance,Gaffer's Tape,1,27,27
4812,11/30/24,Nov-24,4,24,Office Supplies,Envelopes (Letter),2,24,48
4813,12/01/2024,Dec-24,3,67,Maintenance,Adjustable Wrench,1,10,10
4814,12/01/2024,Dec-24,8,27,Office Supplies,Invisible Tape,3,8,24
4815,12/01/2024,Dec-24,8,1,Housekeeping,Large Towel,1,9,9
4816,12/01/2024,Dec-24,9,18,Housekeeping,Coffee Cup,1,24,24
4817,12/01/2024,Dec-24,7,59,Maintenance,Screws,2,14,28
4818,12/01/2024,Dec-24,7,34,Furnishings,Shower Curtain,3,5,15
4819,12/01/2024,Dec-24,1,31,Office Supplies,Sticky Notes,2,20,40
4820,12/01/2024,Dec-24,9,11,Housekeeping,Shower Cap,3,10,30
4821,12/02/2024,Dec-24,9,89,Public Areas,Photograph,2,45,90
4822,12/02/2024,Dec-24,1,76,Public Areas,Ficus,1,80,80
4823,12/02/2024,Dec-24,9,45,Furnishings,Computer Desk,3,102,306
4824,12/02/2024,Dec-24,7,86,Public Areas,Sofa,3,215,645
4825,12/02/2024,Dec-24,4,36,Furnishings,Armoire,2,115,230
4826,12/02/2024,Dec-24,4,92,Public Areas,Large Sign,3,20,60
4827,12/02/2024,Dec-24,3,73,Maintenance,Mop,2,15,30
4828,12/02/2024,Dec-24,7,51,Furnishings,Painting,3,85,255
4829,12/02/2024,Dec-24,10,53,Furnishings,Iron,3,20,60
4830,12/02/2024,Dec-24,1,63,Maintenance,Duct Tape,1,27,27
4831,12/02/2024,Dec-24,4,68,Maintenance,Window Screen,2,30,60
4832,12/03/2024,Dec-24,8,77,Public Areas,Large Area Rug,3,40,120
4833,12/03/2024,Dec-24,2,15,Housekeeping,Drinking Glass,2,24,48
4834,12/03/2024,Dec-24,3,42,Furnishings,Reading Chair,2,70,140
4835,12/03/2024,Dec-24,9,73,Maintenance,Mop,1,15,15
4836,12/04/2024,Dec-24,8,44,Furnishings,Floor Lamp,1,55,55
4837,12/04/2024,Dec-24,4,11,Housekeeping,Shower Cap,1,10,10
4838,12/04/2024,Dec-24,10,52,Furnishings,Ironing Board,1,18,18
4839,12/04/2024,Dec-24,7,86,Public Areas,Sofa,1,215,215
4840,12/04/2024,Dec-24,5,21,Office Supplies,Printer Paper,2,50,100
4841,12/04/2024,Dec-24,5,91,Public Areas,Small Sign,1,14,14
4842,12/04/2024,Dec-24,4,54,Furnishings,Chest of Drawers,1,150,150
4843,12/04/2024,Dec-24,4,50,Furnishings,Small Vase,1,33,33
4844,12/04/2024,Dec-24,9,56,Furnishings,Telephone,2,38,76
4845,12/04/2024,Dec-24,5,8,Housekeeping,Bath Soap,3,35,105
4846,12/04/2024,Dec-24,1,4,Housekeeping,Shampoo,2,40,80
4847,12/04/2024,Dec-24,2,25,Office Supplies,Envelopes (Legal),3,28,84
